Datatype,COLORS
Train Size,2880
Test Size,720
Learning Rate,0.001
Batch Size,50
loss
2.1622183322906494,
1.9609979391098022,
1.5717405080795288,
1.243982195854187,
0.8894118070602417,
0.5942783951759338,
0.4487677216529846,
0.3684277832508087,
0.3104262053966522,
0.23894618451595306,
accuracy
0.13894736766815186,
0.32947367429733276,
0.44491228461265564,
0.6077193021774292,
0.7400000095367432,
0.8007017374038696,
0.8168420791625977,
0.851578950881958,
0.9056140184402466,
0.9701754450798035,
val_loss
2.089021921157837,
1.7670173645019531,
1.413061499595642,
1.0820362567901611,
0.7294028997421265,
0.5282662510871887,
0.42745426297187805,
0.3595632314682007,
0.29083022475242615,
0.21620333194732666,
val_accuracy
0.23066666722297668,
0.42533332109451294,
0.5613333582878113,
0.6573333144187927,
0.7786666750907898,
0.7946666479110718,
0.7879999876022339,
0.871999979019165,
0.9480000138282776,
0.9853333234786987,
