Datatype,COLORS
Train Size,2880
Test Size,720
Learning Rate,0.001
Batch Size,50
loss
2.081740379333496,
1.9232470989227295,
1.8582531213760376,
1.7906105518341064,
1.7268292903900146,
1.6724212169647217,
1.633083701133728,
1.6052789688110352,
1.578089714050293,
1.5642441511154175,
accuracy
0.2017543911933899,
0.23052631318569183,
0.2266666740179062,
0.24175438284873962,
0.24350877106189728,
0.24701754748821259,
0.25684210658073425,
0.25649121403694153,
0.273333340883255,
0.2677192986011505,
val_loss
1.9314531087875366,
1.8868110179901123,
1.8294057846069336,
1.789110541343689,
1.729634404182434,
1.6785064935684204,
1.6476315259933472,
1.6300934553146362,
1.619327187538147,
1.633824110031128,
val_accuracy
0.2280000001192093,
0.21466666460037231,
0.2213333398103714,
0.21466666460037231,
0.2199999988079071,
0.23066666722297668,
0.23333333432674408,
0.23466666042804718,
0.23066666722297668,
0.23600000143051147,
